	id_t	tweet	topic
3626	1318733708329963522	Éxodo venezolano!! Sin rumbo desplazados por el socialismo.  https://t.co/YXEc2h67qV	causas
3627	1318801370191962113	Irónico siendo el gbno que más empleos a latinos le dio. Trump será un imbecil pero hay que desmitificar esa imagen del tipo como un racista que odia a los latinos. Odia la migración ilegal, y eso es perfectamente normal y válido.	otro
3628	1318865680972697602	@AgriculturaFM Se lo que viviste, los congresistas han utilizado el tiempo haciendo leyes malas y que los benefician a ellos y sus familias. Los jueces , tampoco hacen su pega. Y, Carabineros tiene las manos atadas, para ayudarnos a combatir la sinvergüenzura de la masiva inmigración.	politica
3629	1318945512591032320	Somos un país que defendemos a nuestros migrantes del racismo pero que somos enteramente racistas con quienes quieren estar en nuestro país?	denun
3630	1318969132004552706	@SinEmbargoMX No, no, no, chepina, ese dinero te lo chingaste! A cuáles migrantes lea diste al menos una torta, ??? A cuáles? cuando??? Miles y Miles y Miles de migrantes han pasado cuando tú estabas y no diste un solo centavo! Bueno pa'pronto al Solalinde le diste algo???? No, te lo chingaste	politica
3631	1319218808209526791	“Hay mas dignidad en una uña de un trabajador migrante que en toda la bancada de la ultraderecha” Pablo Iglesias.  Gracias, Pablo.  #MocionDeCensura	empleo
3632	1319440383856738306	"@ayquipa_julia @FREPAP_FIA Señora cuando el FREPAP pondra control con tantos venezolanos, la delincuencia en las calles cada ves esta peor, puestos de trabajo desplazados por ""profesionales"" extranjeros oportunistas de 930 soles."	crimen
3633	1319617875452162050	@OVS1990 Imagínate lo lejos que deben vivir de la realidad. Y usualmente, estos ignorantes son los pro inmigración ilegal	otro
3634	1319627538902224905	No soy oficialista pero celebro la decisión del gobierno de cerrar las fronteras en temporada! Entre la economía y la vida optó por esta última #YoMeCuido #YoMeQuedoEnCasa	politica
3635	1320054302627516418	@AsambleaSV No gracias señores @AsambleaSV no necesitamos cartas vacias y sin ningún peso aquí en USA nosotros como inmigrantes sabemos pelear por los derechos de nuestros hermanos amparados en el TPS aquí si nos dejan protegerlos a través del voto por si acaso no lo saben entérese.	politica
3636	1320061388274937856	"@DaniloM46041162 @iroelsanchez Van a #Miami. Cloaca de traidores, vendepatrias, mafiosos. Seguramente dirán q van a ""luchar"" contra el #MAS. No creo y no debemos creer en la apología del ""sueño americano"". Huyen despavorida mente por los crímenes y asesinatos cometidos."	causas
3637	1320081868256169984	Ah que fino..va a recibir a esos venezolanos que andan en Colombia pasando verga	politica
3638	1320220842748424192	Venezolano en Chile que escapo de su Patria por la realidad que está viviendo, está a favor del cambio de constitución en Chile. Mucho socialista y comunistas infiltrados en nuestro país y más aún en Partidos Políticos de Chile.  Basta, no al comunismo y menos socialismo.  https://t.co/yX2MdTyKtL	causas
3639	1320390199835328513	@petrogustavo Ya la estamos cambiando... votamos Duque... y si salimos a votar... ud, odia a los colombianos siempre comparando a colombia que es peor que cuba que venezuela que nicaragua... xenófobo misantropo.	denun
3640	1320517978262278144	Ya es preocupante.!!! Y encima, se viene un feriado largo, que en las fronteras con Brasil será un hecho muy peligroso para nuestro país, con la llegada de más turistas que nunca, hacia los Free Shopp.  Qué esperan las autoridades, para limitar o frenar esa posible avalancha ?  https://t.co/o1hXmZL17D	politica
3641	1320539208151420929	No al cierre de fronteras. Nos vamos a morir de hambre en 2021, primer aviso.	politica
3642	1320834650592448512	"@ivanarteaga Sólo Chile nos ofrecía viaz legales de emigrar sin tener que mentir bajo juramento que éramos perseguidos políticos siendo refugiados económicos, pero que va, Latinoamérica es Latinoamérica  y ""la burra jala pal monte """	politica
3643	1321142161446940674	@EmmaClaudiaC @MigracionCol @PolMigratoria @migravenezuela @DanielSamperO @darcyquinnr @gusgomez1701 @CGurisattiNTN24 @lafm @ma_camiladiaz @jsanchezcristo Nadie recibe honra por lo que le dan. La honra es la recompensa para el que Da - Calvin Coolidge (Pdte USA), USA lo entendió y tiene un espacio generoso para los migrantes, esto lo hizo un país próspero, Colombia con este PL entra en el camino correcto #MigraciónOrdenada	politica
3644	1321505295378587651	Muchas personas migrantes dejan atrás, en sus países de origen, realidades muy duras. Tan duras a veces, que están dispuestos a arriesgar sus vidas en busca de algo mejor. 💔👇🏻	causas
3645	1321606815545774082	Qué pasa en la frontera entre La Quiaca/Villazón? Abro hilo y explico La frontera es extensísima. Separados x un río seco. Hay un paso legal que es el puente donde está Gendarmería Pero entre un barrio de La quiaca y uno de Villazón hay muy pocos metros. El cierre de frontera +	otro
3646	1321637963965616128	#conclu545NIÑOS @soyfdelrincon El trato a menores migrantes en la frontera, es un caso que atenta contra los derechos humanos de esos niños y a los padres. Es inhumano este caso. A @POTUS no le interesa ese tema, si le importa es su reelección. @CNNEE  https://t.co/L61QCvnIJG	denun
3647	1321656811779403777	@chile_soberano No suelo comentar a los Bots, pero lo haré para decirte lo ignorante k eres. Ese documento lo único k hace es señalar lo k dice la ley d migración desde k fue creada; K los haitianos (así como un montón d nacionalidades más) NO REQUIEREN visa, ni carta, para entrar COMO TURISTAS.	politica
3648	1321773119409934336	@T13 Mandenlos de vuelta , hasta cuando reciben inmigrantes ? No creo que 400 chilenos se paren en la frontera de canada o ee.uu y reciban ayuda...o si?	politica
3649	1321786061572493313	@z3ltia si, como he dicho. A los que entran legalmente y hacen lo que esté en su mano para aportar. No los que entran de forma ilegal esperando que el Estado les pague algo o cometen delitos  https://t.co/YekGRQaiKD	crimen
3650	1321794342223290368	@mallersanmillan Pues hombre, que señalen la inmigración venezolana como argumento para explicar la falta de implementación de los acuerdos me parece bastante inexacto, por no decir patraña. Pero en fin, tú eres el entendido.	politica
3651	1321905252036153347	@ClaudiaLopez @jaimepumarejo @IvanDuque BOGOTA BARRANQUILLA y toda COLOMBIA esta llena de una plaga delictiva conformada de venezolanos. Cuantos compatriotas deben morir a manos de la delincuencia para que ustedes tomen manos en el asunto❓	crimen
3652	1321971776176463872	@Citytv diran los medios prepagos. :::los presuntos delincuentes de origen extranjero.. 🤦‍♂️ vida hpta digan VENEZOLANOS. Y YA	crimen
3653	1321984179257724929	@Latina_Noticias Como siempre los reporteros, periodistas y conductores de éste canal CHAVISTA ocultan y protegen a sus amigos delicuentes venezolanos al no decir que los ladrones y asesinos son venezolanos y las prostitutas son venezolanas que se ven a diario en todo el Perú.	crimen
3654	1321997004592074752	@fabio8167 Osea para hacer eso se debería mirar la densidad poblacional de ambos lados, para este caso locales y venezolanos, mirar los registros de delincuencia, realizar las respectivas operaciones y ahí sí comparar los datos, fuera de eso, estoy de acuerdo lo demás es pura xenofobia.	denun
3655	1322002503408488451	Es decir, usted dice que los venezolanos delincuentes son quienes huyen del bloqueo? Qué es lo que tienen bloqueado? Qué les bloquearon, cuándo, y quién? De verdad Gustavo... deje d defender delincuentes! No le basta con defender a las FARC y al grupo de sicarios de Escobar, M19?	crimen
3656	1322016846304940032	@jenarovillamil Acá también hay una tragedia humanitaria provocada por tu patrón y mesías han muerto muchos más niños con cáncer por falta de medicinas que esos migrantes y no dices nada pinche agachon	servpub
3657	1322017363684982791	El atracador Veneco, entra cortando o disparando,  fuera con ellos ...	crimen
3658	1322018230093885441	Lo de Claudia López me tiene pensando. ¿Acaso no había criminalidad en Bogotá antes de las oleadas de inmigrantes? Es como cuando el Uribismo salió con el cuento de que los/as venezolanos/as importarían comunismo. Como si todos fueran comunistas/chavistas.	crimen
3659	1322027246006247425	Hola . Cierra los ojos y piensa por un momento, que estás con lo puesto y con tus hijos pequeños de la mano. Huyendo de un país en guerra, buscando un refugio, un hogar donde empezar de nuevo y sin darte cuenta te conviertes en un inmigrante y en un problema. Te imaginas? S y R.	causas
3660	1322028039518248960	@TheoGelves La inseguridad en Bogotá es grande y con la llegada masiva de venezolanos cuyo gran porcentaje se dedicaron a delinquir en Colombia, esto hay que pararlo	crimen
3661	1322028067930447872	#Venecos a los inmigrantes venezolanos, hay que ayudarlos, tener Misericordia con Ellos, Respetarlos, solidarizarse con Ellos y Brindarles todo el apoyo ,  PERO LOS QUE TENGAN UN ACTUAR CRIMINAL Y ASESINO DEBEN SER CONFRONTADOS CON TODO EL PESO DE LA JUSTICIA Y LA AUTORIDAD.	crimen
3662	1322029353513951232	@ELTIEMPO Ya es hora que se pongan los pantalones las autoridades colombianas con los delincuentes venezolanos,nos tienen acorralados	crimen
3663	1322030968354574343	@DYNAM_1009 Miento, se salieron del pacto en el 2006. Igual no hay requisitos de entrada a Colombia para extranjeros por los primeros 90 días y pues migración colombia no está capacitado para regular un éxodo de esa magnitud.	politica
3664	1322039112443060225	@NoticiasCaracol Si un Colombiano delinque en cualquier lugar del planeta y contra un ciudadano extranjero, que caiga sobre él todo el peso de la respectiva Ley. Lo mismo aplica para ciudadanos venezolanos en Colombia.	crimen
3665	1322047731372826625	@luisperez2386 @IvanDuque De ellos ok. Estigmatiza a todos los venezolanos e insiste en que no es xenofobia? Revisese...  Cómo si Bogotá fuese un paraíso antes de la migración de venezolanos. De paso también revisese la aporofobia.	denun
3666	1322060844520378368	@CarolaBriceno  https://t.co/fAG5YDpxvp Problema por la inmigración venezolana asesinatos por venezolanos en Colombia inseguridad en aumento por llegada de venezolanos etc..	crimen
3667	1322093934517096448	@elespectador Hay un 1%, que jode la imagen de todos los Venezolanos que trabajan y son gente honorable, pues a ese pequeño grupo es al que hay que expulsar y eso no es xenofobia, ella no dice a todos, dejen de criticar todo y no dejar hacer nada.	politica
3668	1322097847748202498	@Bogota @ClaudiaLopez Que pesadilla ser un niño venezolano en Colombia, llegar al colegio y ser insultado y tratado de lo peor por gente adulta que no sabe usar sus palabras, que injusticia cuando se darán cuenta del odio que generan, las palabras construyen pero también destruyen.	denun
3669	1322125060438720512	"@LeonardoCamos @CarlosFGalan @ClaudiaLopez Engativá está mal Supuestamente Colombia ""los corrompió"" por qué ellos no consumían vicio Y vamos a ver, y son viciosos, indecentes, avaros, yo defendía a los Venezolanos a capa y espada, ayudé, hasta el pan de la boca nos quitamos por ayudar, y qué pasó? Puñalada por la espalda"	crimen
3670	1322128438615019521	@MabelLaraNews Esta vez tiene razón claudia López los venecos delincuentes hay que sacarlos de Colombia	crimen
3671	1322135823874166785	@Miguelodell @DanielSamperO No será más bien q se regresaron muchos colombianos delicuentes que hacían vida en Venezuela..o se le olvida q en Venezuela el secuestrador, el estafador el trampero de dónde era??	crimen
3672	1322142748758204416	@culero_ A la gente en redes les.duele que les digan la verdad acerca de los venezolanos delincuentes..  Ahh Pero en la calle les vale verga sus problemas y necesidades	crimen
3673	1322150230863785984	Se vuelven peores. Claro que hay delincuentes colombianos, también estabamos mal antes, pero esa migración sin control es un problema al rededor del mundo, organicen, ayuden, creen un cerco humanitario en la frontera, permitan el ingreso muy controlado, pero la falta de caracter	politica
3674	1322152587701923840	@Bogota @ClaudiaLopez Menos mal llegaron los venezolanos a Colombia   sino nos morimos  sin saber que es un asesino, un raspachin, violador, un fletero, un atracador, un indigente, un contrabandista, un narco, una rata, y lo más importante, nos morimos sin saber que es una puta.	crimen
3675	1322157384001880068	Tal cuál!!! Que @HugoASeguridad no quiera ver esa diferencia es otra cosa, será que las familias que sufren en éste momento la pérdida de un familiar gracias a un Venezolano su sentimiento es por Xenofobia? Noooo es claro...son Delicuentes,punto	crimen
3676	1322159000406888448	"@BluRadioCo @CarlosFGalan @ClaudiaLopez Y uds creen Q con ese gran ""despliegue"" con el informe de los venezolanos capturados a nivel nacional, no ayudan a la xenofobia? Bien los dijo Carlos F miren tambn los colombianos delincuentes. Dejen de distraer."	denun
3677	1322160620062580736	Infortunadamente mucho venezolano delincuente !	crimen
3678	1322168845176573959	@VickyDavilaH Todo veneco que venga a delinquir a Colombia, debe ser judicializado con las leyes colombianas.	crimen
3679	1322175283043143680	@BluRadioCo La inseguridad en Bogotá causada por los delincuentes venezolanos es preocupante, se necesitan medidas urgentes y fuertes. De otro modo el sentimiento hacia esas personas va a ser cada vez más rechazo y engendrará más violencia. Los bogotanos van a tomar justicia por mano propia.	crimen
3680	1322180330296614914	@Milagrosurb A veces juzgamos sin detenernos a mirar el todo! Hay muchos venezolanos en Colombia y son bien tratados por los colombianos, y muchos volvíamos en Venezuela bien tratados por nosotros. Hay que pensar en el todo y no en particularidades.	otro
3681	1322180513038274561	@CarlosFGalan @ghitis Porque???? Osea si vienen es a matar porque tienen que quedarse?? Aqui tenemos un problema de carceles, lo más práctico es que los deporten y ya. Ojo no se dice que sea todos los Venezolanos deben irse, solo los delincuentes	crimen
3682	1322182476421279745	@HELIODOPTERO Sr Guillen, recuerde que la República Bolivariana de Venezuela, hasta hoy, cuenta con seis millones de colombianos, que huyendo de la violencia, fueron bien recibidos, y sus Presidentes, no se han quejado y les dan todo. Acaso, no podemos hacer lo mismo	causas
3683	1322185647847858176	@SaninPazC No hay comedores públicos para niños, ni para personas en condición de vulnerabilidad usted cree q va a existir para los migrantes. En q mundo vive????	servpub
3684	1322187184263335936	En Colombia y sobretodo en Bogotá hay un tendencia en pensar que todo lo malo que pasa es por lo venezolanos, déjense de vainas que somos muchos los que estamos trabajando de manera digna sin hacerle daño a nadie y sobretodo estamos aquí por necesidad no por querer.	denun
3685	1322188365060558849	@DCoronell @ClaudiaLopez Es que el problema de la seguridad va más allá de la problemática de los inmigrantes, no se puede ser tan simplista.	crimen
3686	1322192729078702080	@NoticiasCaracol En Perú estamos cansados de los delincuentes venezolanos, la deportación debe ser la solución mínima...	crimen
3687	1322193057568169986	"Vaya, vaya entonces ya no es la dictadura y la corrupción chavista que hace huir a los venezolanos de su país, según este señor es el ""bloqueo"" tanta vaina que se las da en hablar de derechos humanos para terminar limpiandole la cara a Maduro. Dios libre a Colombia de este señor"	causas
3688	1322194926633889792	@petrogustavo Más muertes tendremos sino se expulsan esos migrantes asesinos y ladrones	crimen
3689	1322197536548016130	@Rivas_Santiago Efectivamente, Bogotá no era una utopía y difícilmente lo será, pero si una persona migrante, comete un delito, debe ser condenada y deportada!	crimen
3690	1322202644467822596	@fdbedout @ClaudiaLopez Pero si los ladrones y asesinos son venezolanos no creo que sea xenofobia... Es por qué es así, solo que no se puede generalizar...	crimen
3691	1322203793795260416	La xenofobia, como todo prejuicio sustentado por un sesgo, no se sujeta a lo probabilistico. Así presentes evidencia de que la delincuencia no ha tenido sustancial aumento por el arribo de venezolanos al país, muchos insistirán en que lo real es su impresión, no lo medible.	denun
3692	1322204178249359360	@ClaudiaLopez no solo rectificar, sino trazar una política distrital efectiva para los migrantes, con sentido humanitario, solidario y digno. Lo demás, es buscar la causa de la fiebre de una persona en las sabanas. Su declaración le sirve al fascismo	politica
3693	1322208365708255233	@Citytv Pata evitar eso que se vayan de Colombia y ya, que pereza, en patio bonito bien feo y ahora inundado de venezolanos, la 19 bien feo y aheoa con venezolanos. Suerte y pulso	otro
3694	1322222427817037826	@RevistaSemana NOOO ES XENOFOBIA ES LA REALIDAD. Obviamente no son todos los venezolanos pero un alto número llegó al país a robar, matar, atracar, secuestrar, violar. Reconociendo que ya en Colombia teníamos delincuentes de sobra.	crimen
3695	1322235333015179265	@AndresCamiloHR @GNavasTalero @CarlosArturoAR Claudia Lopez se refiere a delincuentes venezolanos.	crimen
3696	1322236138430648320	@ClaudiaLopez Por favor 🙏 ayúdenos a expulsar a los venezolanos. Son delincuencia y mendicidad. Es un peligro social para Colombia.	crimen
3697	1322241796500525056	@ClaudiaLopez Totalmente de acuerdo, si están haciendo males que se vayan o que los deporten, no hay para garantizar una vida digna a los colombianos mucho menos los migrantes extranjeros, es duro pero es la verdad!!!	politica
3698	1322253930978594816	@StevensAchury @andresmania @Bogota @ClaudiaLopez Vivo en Maracaibo, ciudad cercana a Colombia, años atrás recibimos una ola de migrantes colombianos, muchos trabajadores y otros tanto eran delincuentes, se les dió oportunidad y nunca escuché a un gobernante hablar así de los colombianos como tal. #HayQueTenerMemoria	crimen
3699	1322257471021453318	@NoticiasCaracol @ClaudiaLopez ósea que si sacamos a los venezolanos de colombia se acaba la violencia. #ClaudiaNosEstaMatando	crimen
3700	1322294860985077766	@MajoDoria Los venecos matan a los que le dan un vaso de agua,comida y trabajo.mas tristeza y no es la Bogota de claudia es la colombia de duque.	crimen
3701	1322310389040906241	@CaracolRadio Una Señora que Gustavo estaba entrevistando acerca de Venezolanos que se encuentran refugiados en Colombia,se atrevio a decir,que nosotros los COLOMBIANOS  le haciamos mas daño al Venezolano, que ellos a nosotros, Falacia,tal vez sea Veneca o tiene familia MADURISTA	otro
3702	1322311852274188289	Entonces dejemos q los delincuentes q se vinieron de venezuela se tonen bogota y ya, porq decir q los atracos y fechorias son realizadas por venezolanos es xenofobia es decir lss cosas por su nombre no se engañen, bien claudia las cosas hay q decirlas y puntoq tal	crimen
3703	1322316844355723265	@Eduin94735965 @Javierito321 Mi madre es colombiana, emigró a Venezuela en los 80, trabajo,se casó, tuvo casa, tuvo sus hijos y nadie nunca a ella le dijo colombiche o cualquier otro despectivo solo por ser Colombiana y aún sigue en este país Venezuela y hasta la nacionalidad se la dieron que tal	otro
3704	1322318319588986882	@NoticiasCaracol Totalmente de acuerdo, hay que deportarlos y no dejarlos ingresar más, donde está migración Colombia.	politica
3705	1322335990850195461	El dedo en la llaga,  o historia desconocida o ignorada. Hace décadas, muchos colombianos se iban a trabajar a Venezuela, por las trochas, la gran mayoría llegaba, y les iba bien: otros sucumbian ante unas autoridades crueles: PTJ Y GUARDIA NACIONAL Ojalá, las trochas hablaran	causas
3706	1322350847695740929	@osvaldobazan Q hdp! En la ERA K se triplicaron las villas c la llegada de inmigrantes q vinieron en manada p los subsidios c una mano adelante y otra atrás. Triplicando tbién la matrícula escolar d las zonas aledañas!  Los mantenemos a todos hace años!!!	servpub
3707	1322355059028566017	@endsequera ¿Cual sería la diferencia en la política migratoria de los Demócratas y con la actual de Trump?	politica
3708	1322383760717946881	@LiaMargaritaZ @paranaguasu @CNNEE Si lo que usted dice, que el patrón es que el 96 porciento de los delitos en Bogotá son realizados por colombianos si está en lo correcto, pero Claudia dice que los venezolanos le hacen la vida de cuadritos a Bogotá, si decir eso no es xenofobia que alguien me lo explique	denun
3709	1322475842560208898	Denuncias de situación muy grave de prácticas de esterilizaciones y operaciones no consentidas en Centro de Detención de #migrantes en #EEUU. Urgente una investigación a fondo de lo ocurrido.	denun
3710	1322490573081772032	@Irmapazos @FreddyGuevaraC A cualquier malandro. Pero al venezolano malandro debe castigarse con más fuerza. O usted es de las que defiende malandros?. Porque yo los odio. Yo estuve en Perú y Colombia y ví como se comportan y en verdad dan vergüenza. No salen a trabajar, salen a delinquir.	crimen
3711	1322513853272494082	@ELTIEMPO @ClaudiaLopez @Citytv Sea el porcentaje q sea, el de los delitos cometidos x venezolanos o extranjeros en colombia no puede ser permitido, el hecho de que se opine sobre la expulsión de un extranjero de colombia por cometer delitos en nuestra nación so puede ser llamado senofobia	crimen
3712	1322543661444464641	"Para @IvanDuque  las ""FAR"", para @ClaudiaLopez los migrantes Venezolanos, y así van pasando su mandato culpando a otros por la negligente y pésima gestión de su gobierno."	politica
3713	1322566994126929922	@salocinuy Sabes que esto de cerrar las fronteras en un futuro es decir en el verano drl 2022 va a hacer una mierda una decisión muy mala que va a golpear muy fuerte en el futuro	politica
3714	1322567017845690369	@MHEO_ @DCoronell Cierto,los colombianos emigraban a Venezuela en busca de porvenir pero trabajando, no asesinando y robando, como lo hacen buena parte del vecino país quienes deportados x delincuentes regresan por trochas bajo el silencio cómplice de migración.	crimen
3715	1322573489476378625	@elsemblante Y la judicializacion contra los migrantes delincuentes fuese mas efectiva. Digo, a fin de cuentas, la xenofobia contra los venezolanos es a causa de la frustracion que se siente debido a un sistema judicial inoperante que lo unico que hace es deportarlos por una frontera porosa	crimen
3716	1322591090956972039	@larepublica_pe Considero lo mismo probablemente la migración venezolana es partícipe de este rebrote	otro
3717	1322617985920622592	@glenpayano Solo mira estadísticas , aparte de que es injusto que quieras normalizar a los inmigrantes ilegales, los crímenes y delitos son de muchos inmigrantes ilegales.  Y todavía quieres que Trump no sea duro con las políticas migratorias? Por favor	crimen
3718	1322626848497520641	Las redes sociales no debemos usarlas para promover la xenofobia! BASTA YA COLOMBIA! LOS VENEZOLANOS SOMOS GENTE DE BIEN! LOS DELITOS DEBEN SER SANCIONADOS, SIN CAER EN LA GENERALIZACIÓN! EDUQUESE! RESPETO EXIGIMOS!	denun
3719	1322640208756690945	Para los q dudan todavia q siguen llegando inmigrantes y sobretodo venezolanos Supuestamente la fronteras estan cerradas... como entran todo esta gente por colchane ?? #ANTOFAGASTA  @min_interior  @PDI_Antofagasta  @PDI_CHILE	politica
3720	1322676634940514304	@NoticiasCaracol Hay que aceptar la realidad. Estos venezolanos son un problema que los deporten con los delincuentes nacionales tememos	crimen
3721	1322695810505707520	@Lxalex9 @SaninPazC @ClaudiaLopez ¿Usted qué cree que significa eso? ¿Cuál cree que es la proporción de delincuentes venezolanos vs colombianos en Colombia? Vaya averigüe y me dice si ellos son el problema y no los abundantísimos delincuentes colombianos, que son tan abundantes que abundan en otros países.	crimen
3722	1322704740715798528	@fuenteseliz @Albavalderrama Lo que hay es  que demostrar con hechos y cifras, que hay muchos, que la migración es oportunidad para Colombia y para el migrante. Defenderse con igual lenguaje al de la señora Alcalde no tiene sentido	otro
3723	1322708974941200385	"Menos ""preparado"" es igual a ""más ignorante"", dice la señora. Bonita teoría social y antropológica, la misma que dice que ""venezolano"" en Colombia es igual a delincuente y nos ""hace la vida a cuadritos"""	denun
3724	1322716294488227840	@Latina_Noticias Todos los venezolanos fueron y son expectorados de todos los países de Sudamérica y del mundo invadiendo el Perú para vivir impunes sin respeto a nuestro país ni a los peruanos y mantenidos teniendo salud gratis, apoyo económico, apoyo social y educación gratis.	servpub
3725	1322731844190773249	@biobio Chile debería ponerse los pantalones y sancionar a Perú y Bolivia. Cómo tan fácil llegar a estos países sin control alguno y pasar la frontera así de fácil. Y nuestras fuerzas armadas no poner atajo y restringir los pasos con tanta tecnología que tienen.	politica
3726	1322846212349972486	@Silvano_A Y porque se van los michoacanos a EEUU pedazo de wey? Solito de das un tiro en las patas. Se van porque en tu estado no has podido generar buenos empleos y una economía que abarque las causas de la migración.  Si captas pedazo de inútil???	causas
3727	1322856631370211333	@fdbedout @el_fachos @ClaudiaLopez Porque no le dice eso a la gente que ha sido robada  o familiares de asesinados  por esas ratas venecas?? Pa la mierda	crimen
3728	1322875190733381633	@jthncst27 @Bealsi @EAristeguieta Bueno talvez el 4 % restante es superior al número en porcentaje de inmigrantes en Colombia ..., las cifras hay que entregarlas bien !!	otro
3729	1322916092688371718	@ClaudiaCantare2 Dale gracias a tu presidenta Bachelet. Los inmigrantes por la pega que yo hago cobran 350 Lucas	empleo
3730	1322920892771586048	@NTN24 Los venezolanos deben estar muy agradecidos con Colombia que los ha acogido como ningún otro país dándoles trabajo comida y buen trato no tienen que decir nada malo de este país ni de su gente generosa	servpub
3731	1322922168842375169	@USDtin De las nuevas olas migratorias, los venezolanos son un GRAN VALOR. Trabajo con dos y se nota el compromiso con el trabajo. Además de que manejan amplia y hábilmente el concepto “barrani“ en muchos aspectos de la vida. Seguramente enseñanzas de la tragedia socialista de su país.	empleo
3732	1322968851064201216	@NachoGracia9 @waltzing_piglet Al final te termina llegando.  Con un inmigrante ilegal, con un asintomatico...  Si la probabilidad de que algo suceda es mayor que cero, dado el tiempo suficiente, ocurrirá.  La única solución es una vacuna.	otro
3733	1322995117855285249	@hermanntertsch Claro para esto si sacan el ejército para intimidar pero bien si se están colando toneladas de inmigrantes por las fronteras y nadie hace nada.Que vergüenza de país	politica
3734	1323011258489147393	@ReporteYa Definitivamente no se que les pasa a los Colombianos con nosotros y pensar que ellos han inmigrado a VENEZUELA por décadas y se les a tratado con respeto e igualdad	denun
3735	1323076057759703040	@mcubillossigall estimada Sra. Marcela, podria preguntarle a don Andres hasta cuando dejan entrar inmigrantes a nuestro pais? Estamos en una gran crisis sanitaria, economica y social, no podemos mas!! Por favor,,!!	politica
3736	1323188270080139264	@BatmanTDKR @spanishrevorg Esque Chile, el que fue uno de los países más pobres de Latinoamérica se ha convertido en el más rico desde las medidas liberales que los Chicago boys aplicaron. Ahora es el país de Latinoamérica que más inmigración recibe y el que tiene la PIB per cap más alto.	otro
3737	1323270828843323398	Igual la principal amenaza a la salud pública uruguaya hoy en día deben ser los migrantes argentinos.	servpub
3738	1323309226471600130	"@Castillo_DFC @billmx @liatrueba @RicardoAnayaC el mismo López dijo que pueda hacer lo que quieras ""siempre y cuando le siga la corriente"", es decir cumplirle caprichitos inconsecuentes cómo poner la guardia nacional a detener pobres migrantes o sacar a Evo Morales del país.  fuera de eso Trump no se mete con López en NADA!"	politica
3739	1323325043657551872	@dsmolansky Por el contrario Colombia que tiene más Venezolanos solo le da cobijo a quien tenga pasaporte vigente y sellado. Lo refugiado sin documentos están bajo el cuidado de los ángeles.	politica
3740	1323328577958518784	@Uriasv Una explicación del porque muchos latinos y otros inmigrantes estan con Trump está en el vídeo que Kamala Harris público en su Twitter, sobre 'equality' and 'equity'. Lo invito a que lo vea.  Me parece que la comparación que Ud. hace es bastante reduccionista y superficial	otro
3741	1323344287535370240	@despinoza90 @GeraTapie Creo que la falta de respeto es suya  @despinoza90, A partir de ser inmigrante no te da para llamar “paisito”a mi país. No te tiene que dar escalofríos algo que no te concierne, solamente por ser un “Mojado” y así estés de forma legal,vas a ser “Mojado” siempre, regresa a tu país	otro
3742	1323416913729511425	Para nosotros debería ser intrascendente quién gane las elecciones en EEUU, siempre y cuando tuviéramos un gobierno que defendiera nuestros intereses, nuestra soberanía y a nuestros migrantes. Fin del comunicado	politica
3743	1323416935854465024	"Veo con preocupacion q muchos Venezolanos están ""reclamando"" q NO son delincuentes Les recuerdo q si están Trabajando en empresas le están quitando el empleo a un Colombiano y eso no nos hace gracia Que sean delincuentes o NO están sobre Exigiendo nuestra economía q NO lo aguanta"	empleo
3744	1323427950990151680	@JoseGarcia0154 @ReutersLatam Si, la ley y la patrulla anti inmigrantes.  Sin leyes y fronteras todo el caos, los ilegales afectan la economía, aumentan la delincuencia, afectan el estilo de vida de los locales, y ni hablar del narcotráfico, lo digo y lo repito, nadie, ni los demócratas apoyan a los ilegales	crimen
3745	1323462390185365510	@wilmernino @CarlosArturoAR @ClaudiaLopez Me alegro que fuera así,  pero no se puede desconocer una realidad social que tenemos en Colombia, ha visto cuanto niño venezolano explotado en las calles? Cuantos terminan siendo alquilados? Bienvenido todo el que quiera trabajar, pero la delincuencia no es bienvenida.	crimen
3746	1323467028158648320	@EVerastegui @realDonaldTrump @WhiteHouse Ya vemos por eso tu apoyo a alguien que se expresa con tanto desprecio a los migrantes latinos y de Mexico	denun
3747	1323489213568999424	@SantyCrackChamp @cardenasjorgee @POTUS Viejo de ser así porque deportar a varios latinos y crear una muralla en la frontera con México?	politica
3748	1323494695079710720	Los vuelos para iran y turkia dice el gobierno que abrira vuelos international se cagan en los venezolanos dios hasta cuando esta gente y peru . chile combia, espańa. Es donde hay mas venezolano ?????	politica
3749	1323633475103137792	El presidente que resulte elegido en estados unidos  tiene que enfrentar una serie de problemas sociales, economicos, de salud publica, politicas, seguridad, de empleo, de credibilidad, de migracion de latinos, de relaciones exteriores, etc	politica
3750	1323637276526731266	@MJDuzan @ClaudiaLopez Esas cifras de migración Colombia no son ciertas, sra Duzan ud no hace otra cosa que recitar libretos de los mamertos..... Por eso muy pronto perderá la vinculación con cualquier medio de periodismo serio!!!!	otro
3751	1323653370108850177	@MovNaranja3 @MJDuzan @ClaudiaLopez Es obvio que si vivimos en Colombia la mayoría de delitos serán de colombianos. Pero la alcaldesa no dijo mentiras. Los venezolanos (pocos) están delinquiendo	crimen
